sku,barcode,slug,title,description,category,categories,originalPrice,price,discount,stock,status,isCombination,image,tag,variants,show,commission
SKFS420004,,white-short-kurta-for-men-with-mandarin-collar,White Short Kurta for Men with Mandarin Collar,"This men's short kurta is crafted in a crisp white hue that embodies elegance and minimalism. Designed with a classic mandarin collar and a full button-down placket, it delivers a clean, sophisticated look. The plain pattern enhances its timeless appeal, making it a perfect choice for both casual outings and semi-formal occasions.",42 cm / XL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 42 cm / XL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745589227/product/g%284%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS420004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745589227/product/g%284%29.png""}",,
SKFS420003,,men-s-white-short-kurta-with-mandarin-collar,Men's White Short Kurta with Mandarin Collar,"Upgrade your wardrobe with this elegant men's white short kurta, blending traditional charm with modern design. It features a sleek mandarin collar and a full button-down placket for a refined look. The plain white texture adds versatility, perfect for both casual and semi-formal occasions.",42 cm / XL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 42 cm / XL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745588982/product/g%283%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS420003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745588982/product/g%283%29.png""}",,
SKFS420002,,off-white-short-kurta-for-men-with-mandarin-collar,Off-White Short Kurta for Men with Mandarin Collar,"This off-white short kurta for men combines style and comfort with its mandarin collar and full button-down placket. Crafted for breathability and ease of wear, the plain texture adds a touch of elegance, making it a versatile choice for both casual and semi-formal occasions.",42 cm / XL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 42 cm / XL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745588745/product/g%282%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS420002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745588745/product/g%282%29.png""}",,
SKFS400005,,men-s-white-short-kurta-with-mandarin-collar,Men's White Short Kurta with Mandarin Collar,"This men's short kurta features a timeless mandarin collar and a full button-down placket. The kurta is plain, with no additional patterns, making it a versatile choice for casual and semi-formal occasions.",40 cm / L - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 40 cm / L - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745588190/product/f%285%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS400005"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745588190/product/f%285%29.png""}",,
SKFS400004,,olive-green-short-kurta-for-men-with-mandarin-collar,Olive Green Short Kurta for Men with Mandarin Collar,"This short kurta for men is crafted in a soothing olive green shade, featuring a mandarin collar and a full button-down placket. Made from 100% cotton, it ensures comfort and breathability. The design is plain, with no additional patterns, prints, or lines, offering a clean and minimalist aesthetic. It includes a small chest pocket on the left side.",40 cm / L - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 40 cm / L - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745587940/product/f%284%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS400004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745587940/product/f%284%29.png""}",,
SKFS400003,,men-s-dark-navy-blue-short-kurta-with-mandarin-collar,Men's Dark Navy Blue Short Kurta with Mandarin Collar,"This men's short kurta is designed in a deep navy blue color, featuring a mandarin collar and a full button-down placket with white buttons. 
Pattern: Plain with a subtle weave texture.",40 cm / L - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 40 cm / L - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745587722/product/f%283%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS400003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745587722/product/f%283%29.png""}",,
SKFS400002,,teal-short-kurta-for-men-with-mandarin-collar,Teal Short Kurta for Men with Mandarin Collar,"Elevate your style with this teal short kurta for men, featuring a sophisticated mandarin collar and a full button-down placket. ",40 cm / L - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 40 cm / L - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745587530/product/f%282%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS400002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745587530/product/f%282%29.png""}",,
SKFS400001,,men-s-white-short-kurta-with-mandarin-collar,Men's White Short Kurta with Mandarin Collar,"This men's short kurta is crafted in a pristine white, radiating elegance and understated simplicity. Designed with a sophisticated mandarin collar and a full button-down placket, it effortlessly combines refinement with versatility, making it a perfect choice for both casual and semi-formal occasions.",40 cm / L - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 40 cm / L - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745587335/product/f%281%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS400001"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745587335/product/f%281%29.png""}",,
SKFS390008,,off-white-men-s-short-kurta-with-mandarin-collar,Off-White Men's Short Kurta with Mandarin Collar,"This off-white men's short kurta seamlessly blends traditional and contemporary design, featuring a sleek mandarin collar and a full button-down placket. The clean, plain texture lends a refined, sophisticated touch, making it a versatile choice for a range of occasions. A small left chest pocket adds a practical, stylish element to the kurta, enhancing both its functionality and overall appeal.",39 cm / M - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 39 cm / M - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745586500/product/e%289%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS390008"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745586500/product/e%289%29.png""}",,
SKFS390007,,men-s-white-short-kurta-with-mandarin-collar,Men's White Short Kurta with Mandarin Collar,"The Men's White Short Kurta with Mandarin Collar exudes understated elegance and modern charm.  The crisp white fabric and sophisticated mandarin collar give it a clean, crisp look that works well for both casual and semi-formal occasions. This versatile kurta effortlessly elevates your look and is designed for comfort and style. ",39 cm / M - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 39 cm / M - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745586140/product/e%288%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS390007"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745586140/product/e%288%29.png""}",,
SKFS390006,,men-s-light-green-short-kurta-casual-elegance,Men's Light Green Short Kurta - Casual Elegance,"The Men's Light Green Short Kurta combines casual elegance with a sleek mandarin collar and full button-down placket. Its soft light green hue offers a sophisticated, refreshing touch, perfect for relaxed outings. Designed for comfort and style, it provides a timeless, polished look for any casual occasion.",39 cm / M - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 39 cm / M - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745585540/product/e%287%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS390006"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745585540/product/e%287%29.png""}",,
SKFS390005,,olive-green-plain-short-kurta-for-men,Olive Green Plain Short Kurta for Men,"This olive green plain short kurta for men blends effortless style with sophistication. Featuring a mandarin collar, full button-down placket, and a practical left chest pocket, it balances tradition and modern appeal. The rich olive hue adds timeless elegance, making it perfect for casual and semi-formal occasions.",39 cm / M - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 39 cm / M - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745584623/product/e%285%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS390005"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745584623/product/e%285%29.png""}",,
SKFS390004,,dark-blue-men-s-plain-short-kurta,Dark Blue Men's Plain Short Kurta,"Crafted in a rich dark blue, this men's short kurta offers a refined, plain texture. It is thoughtfully designed with a sleek mandarin collar, a full button-down placket, and a functional left chest pocket, blending both style and practicality seamlessly.",39 cm / M - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 39 cm / M - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745584282/product/e%284%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS390004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745584282/product/e%284%29.png""}",,
SKFS390003,,men-s-solid-black-short-kurta,Men's Solid Black Short Kurta,"This Men's Plain Black Short Kurta combines understated elegance with modern functionality. Crafted for comfort, it features a sleek mandarin collar, a full button-down placket, and a practical left chest pocket for added style and convenience.",39 cm / M - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 39 cm / M - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745583934/product/e%283%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS390003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745583934/product/e%283%29.png""}",,
SKFS390002,,men-s-light-pink-short-kurta-cotton-linen-blend,Men's Light Pink Short Kurta - Cotton-Linen Blend,"Crafted from a high-quality cotton-linen blend, this men's short kurta combines comfort and style effortlessly. The soft light pink hue adds an elegant touch, while the fabric's subtle texture enhances its sophisticated appeal. Designed with a mandarin collar, with a full button-down, and a small chest pocket on the left side.",39 cm / M - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 39 cm / M - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745583331/product/e%282%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS390002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745583331/product/e%282%29.png""}",,
SKFS390001,,men-s-teal-short-kurta,Men's Teal Short Kurta,"The Men's Teal Short Kurta (mix of cotton+ lenin) offers a perfect blend of comfort and style. This piece showcases a mandarin collar, a full button-down placket, and a relaxed fit, seamlessly merging traditional charm with modern functionality. Its minimalist design adds to its versatility, making it an excellent choice for casual outings, festive events, or everyday wear.",39 cm / M - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 39 cm / M - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745582406/product/e%281%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS390001"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745582406/product/e%281%29.png""}",,
SHFS390073,,men-s-full-sleeve-brown-checkered-shirt-with-thin-white-lines,Men's Full Sleeve Brown Checkered Shirt with Thin White Lines,"Classic Design: Features a sophisticated checkered pattern in rich brown with thin white lines, perfect for versatile styling.

Comfortable Fabric: Made from high-quality fabric, ensuring a soft, breathable fit for all-day wear.

Full Sleeves: Provides extra warmth and a polished look, ideal for cooler weather.

Versatile Styling: Pairs effortlessly with jeans, chinos, or trousers, making it suitable for both casual and semi-formal occasions.

Easy Maintenance: Designed to be low-maintenance, ensuring convenience with long-lasting quality.",39 cm / M - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 39 cm / M - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745579316/product/D%2873%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS390073"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745579316/product/D%2873%29.png""}",,
